trade_date,amd_tag,strategy,entry_hour,entry_price,exit_hour,exit_pips,exit_reason,peak_pips,is_positive,hard_sl_fired,predicted_direction
2025-10-21,AMD_SHIFTED,S0_BASELINE,12,0.64926,12,0.7000000000009798,trail_stop,3.20000000000098,true,false,UP
2025-10-22,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.64955,15,-5.7000000000007045,max_hold,13.699999999999823,false,false,DOWN
2025-10-23,AMD_FAILED,S0_BASELINE,11,0.65053,13,4.400000000000794,trail_stop,6.900000000000794,true,false,DOWN
2025-10-24,AMD_SHIFTED,S0_BASELINE,12,0.65006,15,8.799999999999919,max_hold,28.400000000000645,true,false,UP
2025-10-27,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.65574,15,-4.300000000000415,max_hold,2.1999999999999797,false,false,UP
2025-10-28,AMD_FAILED,S0_BASELINE,11,0.656,14,6.500000000000119,trail_stop,9.000000000000119,true,false,DOWN
2025-10-29,AMD_SHIFTED,S0_BASELINE,12,0.6596,15,15.800000000000258,max_hold,18.200000000000436,true,false,UP
2025-10-30,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.65688,10,0.10000000000037979,trail_stop,2.60000000000038,true,false,DOWN
2025-10-31,AMD_SHIFTED,S0_BASELINE,12,0.65428,14,6.899999999999409,trail_stop,9.399999999999409,true,false,DOWN
2025-11-03,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.65468,10,0.5000000000007798,trail_stop,3.00000000000078,true,false,DOWN
2025-11-04,AMD_SHIFTED,S0_BASELINE,12,0.64972,15,-5.399999999999849,max_hold,16.199999999999548,false,false,DOWN
2025-11-05,AMD_SHIFTED,S0_BASELINE,12,0.6479,14,-15,hard_sl,1.9999999999997797,false,true,DOWN
2025-11-06,AMD_FAILED,S0_BASELINE,11,0.65074,11,0.4999999999996696,trail_stop,2.9999999999996696,true,false,UP
2025-11-07,AMD_FAILED,S0_BASELINE,11,0.64855,12,8.348877145181177e-13,trail_stop,2.500000000000835,true,false,UP
2025-11-10,AMD_SHIFTED,S0_BASELINE,12,0.65338,12,1.1000000000002697,trail_stop,3.6000000000002697,true,false,UP
2025-11-11,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.65188,15,2.7999999999994696,max_hold,19.20000000000033,true,false,UP
2025-11-12,AMD_FAILED,S0_BASELINE,11,0.65322,15,-7.399999999999629,max_hold,1.4999999999998348,false,false,DOWN
2025-11-13,AMD_SHIFTED,S0_BASELINE,12,0.65624,13,1.4999999999995595,trail_stop,3.9999999999995595,true,false,UP
2025-11-14,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.65212,10,0.10000000000037979,trail_stop,2.60000000000038,true,false,DOWN
2025-11-17,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.652,15,11.200000000000099,max_hold,14.699999999999713,true,false,DOWN
2025-11-18,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,0.64958,15,-8.900000000000574,max_hold,16.39999999999975,false,false,UP
2025-11-19,AMD_FAILED,S0_BASELINE,11,0.64856,14,4.699999999999429,trail_stop,7.199999999999429,true,false,UP
2025-11-20,AMD_TEXTBOOK,S0_BASELINE,12,0.64759,13,-15,hard_sl,7.300000000000084,false,true,DOWN
2025-11-21,AMD_TEXTBOOK,S0_BASELINE,12,0.64308,12,6.899999999999409,trail_stop,9.399999999999409,true,false,DOWN
2025-11-24,AMD_TEXTBOOK,S0_BASELINE,12,0.64506,15,7.400000000000739,max_hold,9.600000000000719,true,false,UP
2025-11-25,AMD_FAILED,S0_BASELINE,11,0.64552,13,7.700000000000209,trail_stop,10.200000000000209,true,false,DOWN
2025-11-26,AMD_SHIFTED,S0_BASELINE,12,0.64912,15,18.000000000000238,max_hold,18.500000000000185,true,false,UP
2025-11-27,AMD_FAILED,S0_BASELINE,11,0.65236,15,10.000000000000009,max_hold,10.599999999999499,true,false,UP
2025-11-28,AMD_SHIFTED,S0_BASELINE,12,0.65238,12,0.10000000000037979,trail_stop,2.60000000000038,true,false,UP
2025-12-01,AMD_FAILED,S0_BASELINE,11,0.6549,11,0.6999999999998696,trail_stop,3.1999999999998696,true,false,UP
