trade_date,amd_tag,strategy,entry_hour,exit_hour,exit_pips,exit_reason,is_positive,peak_favorable_available
2025-07-29,AMD_TEXTBOOK,GRID_B5_C7.5,12,13,4.9,trail,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B7.5_C2.5,12,13,4.9,trail,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B7.5_C3.75,12,13,4.9,trail,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B7.5_C5,12,13,4.9,trail,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B7.5_C7.5,12,13,4.9,trail,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B10_C2.5,12,13,4.9,trail,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B10_C3.75,12,13,4.9,trail,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B10_C5,12,13,4.9,trail,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B10_C7.5,12,13,4.9,trail,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B12.5_C2.5,12,13,4.9,time_gate,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B12.5_C3.75,12,13,4.9,time_gate,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B12.5_C5,12,13,4.9,time_gate,true,17.4
2025-07-29,AMD_TEXTBOOK,GRID_B12.5_C7.5,12,13,4.9,time_gate,true,17.4
2025-07-30,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,15,49.3,max_hold,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,S1_LAYER1_ONLY,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,S2_LAYER1_2,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,S3_FULL,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B5_C2.5,10,13,45.2,trail,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B5_C3.75,10,13,45.2,trail,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B5_C5,10,13,45.2,trail,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B5_C7.5,10,13,45.2,trail,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C2.5,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C3.75,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C5,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C7.5,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B10_C2.5,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B10_C3.75,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B10_C5,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B10_C7.5,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C2.5,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C3.75,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C5,10,13,45.2,time_gate,true,51.2
2025-07-30,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C7.5,10,13,45.2,time_gate,true,51.2
2025-07-31,AMD_SHIFTED,S0_BASELINE,12,15,19.2,max_hold,true,20.5
2025-07-31,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,S2_LAYER1_2,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,S3_FULL,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B5_C2.5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B5_C3.75,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B5_C5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B5_C7.5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B7.5_C5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B10_C2.5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B10_C3.75,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B10_C5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B10_C7.5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B12.5_C5,12,13,13.6,time_gate,true,20.5
2025-07-31,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,13.6,time_gate,true,20.5
2025-08-01,AMD_TEXTBOOK,S0_BASELINE,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,S1_LAYER1_ONLY,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,S2_LAYER1_2,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,S3_FULL,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B5_C2.5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B5_C3.75,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B5_C5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B5_C7.5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B7.5_C2.5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B7.5_C3.75,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B7.5_C5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B7.5_C7.5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B10_C2.5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B10_C3.75,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B10_C5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B10_C7.5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B12.5_C2.5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B12.5_C3.75,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B12.5_C5,12,13,44.8,trail,true,72.1
2025-08-01,AMD_TEXTBOOK,GRID_B12.5_C7.5,12,13,44.8,trail,true,72.1
2025-08-04,AMD_FAILED,S0_BASELINE,11,15,11.6,max_hold,true,14
2025-08-04,AMD_FAILED,S1_LAYER1_ONLY,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,S2_LAYER1_2,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,S3_FULL,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B5_C2.5,11,12,-4.6,trail,false,14
2025-08-04,AMD_FAILED,GRID_B5_C3.75,11,12,-4.6,trail,false,14
2025-08-04,AMD_FAILED,GRID_B5_C5,11,12,-4.6,trail,false,14
2025-08-04,AMD_FAILED,GRID_B5_C7.5,11,12,-4.6,trail,false,14
2025-08-04,AMD_FAILED,GRID_B7.5_C2.5,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B7.5_C3.75,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B7.5_C5,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B7.5_C7.5,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B10_C2.5,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B10_C3.75,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B10_C5,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B10_C7.5,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B12.5_C2.5,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B12.5_C3.75,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B12.5_C5,11,12,-4.6,time_gate,false,14
2025-08-04,AMD_FAILED,GRID_B12.5_C7.5,11,12,-4.6,time_gate,false,14
2025-08-05,AMD_SHIFTED,S0_BASELINE,12,15,-12.2,trail,false,5.2
2025-08-05,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,S2_LAYER1_2,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,S3_FULL,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B5_C2.5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B5_C3.75,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B5_C5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B5_C7.5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B7.5_C5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B10_C2.5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B10_C3.75,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B10_C5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B10_C7.5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B12.5_C5,12,13,-7.1,time_gate,false,5.2
2025-08-05,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,-7.1,time_gate,false,5.2
2025-08-06,AMD_SHIFTED,S0_BASELINE,12,15,10.5,max_hold,true,15.8
2025-08-06,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,S2_LAYER1_2,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,S3_FULL,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B5_C2.5,12,13,9,trail,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B5_C3.75,12,13,9,trail,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B5_C5,12,13,9,trail,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B5_C7.5,12,13,9,trail,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B7.5_C5,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B10_C2.5,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B10_C3.75,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B10_C5,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B10_C7.5,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B12.5_C5,12,13,9,time_gate,true,15.8
2025-08-06,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,9,time_gate,true,15.8
2025-08-07,AMD_SHIFTED,S0_BASELINE,12,14,-28.6,trail,false,8
2025-08-07,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,-7.2,time_gate,false,8
2025-08-07,AMD_SHIFTED,S2_LAYER1_2,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,S3_FULL,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B5_C2.5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B5_C3.75,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B5_C5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B5_C7.5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B7.5_C5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B10_C2.5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B10_C3.75,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B10_C5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B10_C7.5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B12.5_C5,12,13,-7.2,trail,false,8
2025-08-07,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,-7.2,trail,false,8
2025-08-08,AMD_TEXTBOOK,S0_BASELINE,12,15,3.5,max_hold,true,7.8
2025-08-08,AMD_TEXTBOOK,S1_LAYER1_ONLY,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,S2_LAYER1_2,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,S3_FULL,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B5_C2.5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B5_C3.75,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B5_C5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B5_C7.5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B7.5_C2.5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B7.5_C3.75,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B7.5_C5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B7.5_C7.5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B10_C2.5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B10_C3.75,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B10_C5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B10_C7.5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B12.5_C2.5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B12.5_C3.75,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B12.5_C5,12,13,2.2,time_gate,true,7.8
2025-08-08,AMD_TEXTBOOK,GRID_B12.5_C7.5,12,13,2.2,time_gate,true,7.8
2025-08-11,AMD_TEXTBOOK,S0_BASELINE,12,15,6.2,max_hold,true,17.4
2025-08-11,AMD_TEXTBOOK,S1_LAYER1_ONLY,12,13,7.4,time_gate,true,17.4
2025-08-11,AMD_TEXTBOOK,S2_LAYER1_2,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,S3_FULL,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B5_C2.5,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B5_C3.75,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B5_C5,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B5_C7.5,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B7.5_C2.5,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B7.5_C3.75,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B7.5_C5,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B7.5_C7.5,12,13,7.4,trail,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B10_C2.5,12,13,7.4,time_gate,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B10_C3.75,12,13,7.4,time_gate,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B10_C5,12,13,7.4,time_gate,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B10_C7.5,12,13,7.4,time_gate,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B12.5_C2.5,12,13,7.4,time_gate,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B12.5_C3.75,12,13,7.4,time_gate,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B12.5_C5,12,13,7.4,time_gate,true,17.4
2025-08-11,AMD_TEXTBOOK,GRID_B12.5_C7.5,12,13,7.4,time_gate,true,17.4
2025-08-12,AMD_COMPRESSION_BREAKOUT,S0_BASELINE,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,S1_LAYER1_ONLY,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,S2_LAYER1_2,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,S3_FULL,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B5_C2.5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B5_C3.75,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B5_C5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B5_C7.5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C2.5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C3.75,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B7.5_C7.5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B10_C2.5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B10_C3.75,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B10_C5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B10_C7.5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C2.5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C3.75,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C5,10,12,-15,trail,false,8.6
2025-08-12,AMD_COMPRESSION_BREAKOUT,GRID_B12.5_C7.5,10,12,-15,trail,false,8.6
2025-08-13,AMD_SHIFTED,S0_BASELINE,12,15,-18.2,max_hold,false,0.5
2025-08-13,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,S2_LAYER1_2,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,S3_FULL,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B5_C2.5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B5_C3.75,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B5_C5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B5_C7.5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B7.5_C5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B10_C2.5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B10_C3.75,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B10_C5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B10_C7.5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B12.5_C5,12,13,-13.2,time_gate,false,0.5
2025-08-13,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,-13.2,time_gate,false,0.5
2025-08-14,AMD_SHIFTED,S0_BASELINE,12,15,-39.4,max_hold,false,4.7
2025-08-14,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,S2_LAYER1_2,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,S3_FULL,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B5_C2.5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B5_C3.75,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B5_C5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B5_C7.5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B7.5_C5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B10_C2.5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B10_C3.75,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B10_C5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B10_C7.5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B12.5_C5,12,13,-36.3,time_gate,false,4.7
2025-08-14,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,-36.3,time_gate,false,4.7
2025-08-15,AMD_SHIFTED,S0_BASELINE,12,15,7.1,max_hold,true,16.6
2025-08-15,AMD_SHIFTED,S1_LAYER1_ONLY,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,S2_LAYER1_2,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,S3_FULL,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B5_C2.5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B5_C3.75,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B5_C5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B5_C7.5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B7.5_C2.5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B7.5_C3.75,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B7.5_C5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B7.5_C7.5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B10_C2.5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B10_C3.75,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B10_C5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B10_C7.5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B12.5_C2.5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B12.5_C3.75,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B12.5_C5,12,13,13.9,time_gate,true,16.6
2025-08-15,AMD_SHIFTED,GRID_B12.5_C7.5,12,13,13.9,time_gate,true,16.6
2025-08-18,AMD_FAILED,S0_BASELINE,11,15,19.4,max_hold,true,31
2025-08-18,AMD_FAILED,S1_LAYER1_ONLY,11,12,4.9,time_gate,true,31
2025-08-18,AMD_FAILED,S2_LAYER1_2,11,12,4.9,time_gate,true,31
2025-08-18,AMD_FAILED,S3_FULL,11,12,4.9,time_gate,true,31
2025-08-18,AMD_FAILED,GRID_B5_C2.5,11,12,4.9,time_gate,true,31
2025-08-18,AMD_FAILED,GRID_B5_C3.75,11,12,4.9,time_gate,true,31
